token_mint,token_symbol,total_tvl_usd,total_volume_usd,total_pool_count,has_orca,orca_pool_count,has_raydium,raydium_pool_count,has_meteora,meteora_pool_count,has_kamino,kamino_reserve_count,has_exponent,exponent_market_count,dex_tvl_usd,dex_volume_usd,dex_pool_count,dex_protocol_count,lending_tvl_usd,yield_tvl_usd,protocol_count,venue_type_count,has_lending_and_yield,protocols_list,venue_types_list,top_dex_counterparts,source_count_with_symbol,symbol_confidence,has_complete_metadata,interest_score,shortlist_tier
FUAfBo2jgks6gB4Z4LfZkqSZgzNucisEHqnNebaRxM1P,MELANIA,6719021.742095628,33468.738962696014,2,False,0,True,1,True,1,False,0,False,0,6719021.742095628,33468.738962696014,2,2,0.0,0.0,2,1,False,"Meteora, Raydium",dex,"WSOL, MELANIA-USDC",2,high,True,45.05,tier_2
CgnTSoL3DgY9SFHxcLj6CgCgKKoTBr6tp4CPAEWy25DE,cgntSOL,3458320.373309363,0.0,1,False,0,False,0,False,0,True,1,False,0,0.0,0.0,0,0,3458320.373309363,0.0,1,1,False,Kamino,lending,,1,medium,True,44.7,tier_2
LnTRntk2kTfWEY6cVB8K9649pgJbt6dJLS1Ns1GZCWg,lanternSOL,3391906.5003049104,0.0,1,False,0,False,0,False,0,True,1,False,0,0.0,0.0,0,0,3391906.5003049104,0.0,1,1,False,Kamino,lending,,1,medium,True,44.66,tier_2
WLFinEv6ypjkczcS83FZqFpgFZYwQXutRbxGe7oC16g,WLFI,2023585.4733343972,133581.98664703761,4,False,0,True,2,True,2,False,0,False,0,2023585.4733343972,133581.98664703761,4,2,0.0,0.0,2,1,False,"Meteora, Raydium",dex,"WLFI-SOL, USD1, USDC",2,high,True,44.6,tier_2
Xsv9hRk1z5ystj9MhnA7Lq4vjSsLwzL2nxrwmwtD3re,GLDx,425644.1733749956,206099.55661429215,7,True,1,True,6,False,0,False,0,False,0,425644.1733749956,206099.55661429215,7,2,0.0,0.0,2,1,False,"Orca, Raydium",dex,"USDC, XAUt0, IDLE, GOLD",2,high,True,44.42,tier_2
CreiuhfwdWCN5mJbMJtA9bBpYQrQF2tCBuZwSPWfpump,PYTHIA,2808482.628365805,1483988.199431064,3,False,0,True,2,True,1,False,0,False,0,2808482.628365805,1483988.199431064,3,2,0.0,0.0,2,1,False,"Meteora, Raydium",dex,"WSOL, YQS, PYTHIA-USDT",2,high,True,44.27,tier_2
7JA5eZdCzztSfQbJvS8aVVxMFfd81Rs9VvwnocV1mKHu,GEOD,910625.6008004501,244604.29025339757,5,True,1,True,4,False,0,False,0,False,0,910625.6008004501,244604.29025339757,5,2,0.0,0.0,2,1,False,"Orca, Raydium",dex,"USDC, WSOL, ROVR",2,high,True,43.97,tier_2
Ce2gx9KGXJ6C9Mp5b5x1sn9Mg87JwEbrQby4Zqo3pump,neet,314677.08252555237,304149.571855168,7,False,0,True,3,True,4,False,0,False,0,314677.08252555237,304149.571855168,7,2,0.0,0.0,2,1,False,"Meteora, Raydium",dex,"WSOL, neet-SOL, neet-USDC, USDC",2,high,True,43.81,tier_2
Eh6XEPhSwoLv5wFApukmnaVSHQ6sAnoD9BmgmwQoN2sN,sUSDe,24355.909986481747,1262.10544977885,2,True,1,False,0,False,0,True,1,False,0,5082.628626604056,1262.10544977885,1,1,19273.281359877692,0.0,2,2,False,"Kamino, Orca","dex, lending",USDC,2,high,True,43.59,tier_2
72zXummS9J5VenC71hTUNAmTdB9hxjtuazL9eifnxhqC,XAUt,22176822.385,135980.44637034793,1,False,0,True,1,False,0,False,0,False,0,22176822.385,135980.44637034793,1,1,0.0,0.0,1,1,False,Raydium,dex,USDC,1,medium,True,43.48,tier_2
2FPyTwcZLUg1MDrwsyoP4D6s1tM7hAkHYRjkNb5w6Pxk,ETH,255987.14,11331.113982279949,10,False,0,True,10,False,0,False,0,False,0,255987.14,11331.113982279949,10,1,0.0,0.0,1,1,False,Raydium,dex,"IVAN, RAY, WSOL",1,medium,True,43.39,tail
sctmTAsDn4tLUcemqoqYijfuRkiEfAMPi84PNq2EueR,nxSOL,1734889.0246022365,0.0,1,False,0,False,0,False,0,True,1,False,0,0.0,0.0,0,0,1734889.0246022365,0.0,1,1,False,Kamino,lending,,1,medium,True,43.29,tier_2
9ckR7pPPvyPadACDTzLwK2ZAEeUJ3qGSnzPs8bVaHrSy,USDu,1717188.1997949916,46543.43429416638,3,True,2,True,1,False,0,False,0,False,0,1717188.1997949916,46543.43429416638,3,2,0.0,0.0,2,1,False,"Orca, Raydium",dex,"USDC, USDT",2,high,True,43.27,tier_2
9Fdne837tZp97nDZTUqxv9t8Gwp2BwRf8EF7PGAAfoNe,ONE,2633099.17,0.5508158719598856,5,False,0,True,5,False,0,False,0,False,0,2633099.17,0.5508158719598856,5,1,0.0,0.0,1,1,False,Raydium,dex,"KBLH, FOL, GOLDB, TRNTY, AASB",1,medium,True,43.14,tier_2
A1KLoBrKBde8Ty9qtNQUtq3C2ortoC3u7twggz7sEto6,USDY,2146800.81400378,14692.576757926558,2,True,1,True,1,False,0,False,0,False,0,2146800.81400378,14692.576757926558,2,2,0.0,0.0,2,1,False,"Orca, Raydium",dex,USDC,2,high,True,42.72,tier_2
picobAEvs6w7QEknPce34wAE4gknZA9v5tTonnmHYdX,picoSOL,1122108.4762044307,0.0,1,False,0,False,0,False,0,True,1,False,0,0.0,0.0,0,0,1122108.4762044307,0.0,1,1,False,Kamino,lending,,1,medium,True,42.4,tier_2
nosXBVoaCTtYdLvKY6Csb4AC8JCdQKKAaWYtx2ZMoo7,NOS,365684.1088573255,160159.4329525734,5,True,2,True,3,False,0,False,0,False,0,365684.1088573255,160159.4329525734,5,2,0.0,0.0,2,1,False,"Orca, Raydium",dex,"USDC, SOL, RENDER, WSOL",2,high,True,42.11,tier_2
1zJX5gRnjLgmTpq5sVwkq69mNDQkCemqoasyjaPW6jm,KLED,136195.65651694886,60257.590718542924,4,True,1,True,1,True,2,False,0,False,0,136195.65651694886,60257.590718542924,4,3,0.0,0.0,3,1,False,"Meteora, Orca, Raydium",dex,"KLED-SOL, SOL, WSOL",3,high,True,42.1,tier_2
BNR2FsHo8JrYGWx2V8yxG5GBWiG3uU8voi2eMGBHFwEj,PT-eUSX-01JUN26,939484.130856207,0.0,1,False,0,False,0,False,0,True,1,False,0,0.0,0.0,0,0,939484.130856207,0.0,1,1,False,Kamino,lending,,1,medium,True,42.04,tier_2
HNg5PYJmtqcmzXrv6S9zP1CDKk5BgDuyFBxbvNApump,ALCH,1536303.6014534167,296194.5465573117,2,True,1,True,1,False,0,False,0,False,0,1536303.6014534167,296194.5465573117,2,2,0.0,0.0,2,1,False,"Orca, Raydium",dex,"SOL, WSOL",2,high,True,42.04,tier_2
9qVzB2MhxYqBJpFw78frnw9Z9nJRpHu8vjszHxehaHpw,XMR,10604364.18,127170.67434517972,1,False,0,True,1,False,0,False,0,False,0,10604364.18,127170.67434517972,1,1,0.0,0.0,1,1,False,Raydium,dex,USDC,1,medium,True,41.98,tier_2
ED5nyyWEzpPPiWimP8vYm7sD7TD3LAt3Q3gRTWHzPJBY,MOODENG,1207781.7276736784,78080.58345034535,2,True,1,True,1,False,0,False,0,False,0,1207781.7276736784,78080.58345034535,2,2,0.0,0.0,2,1,False,"Orca, Raydium",dex,"SOL, WSOL",2,high,True,41.55,tier_2
31k88G5Mq7ptbRDf3AM13HAq6wRQHXHikR8hik7wPygk,GP,269667.7435219296,49748.446427509494,5,True,4,False,0,True,1,False,0,False,0,269667.7435219296,49748.446427509494,5,2,0.0,0.0,2,1,False,"Meteora, Orca",dex,"USDC, SOL, GP-USDC",2,high,True,41.49,tier_2
bioJ9JTqW62MLz7UKHU69gtKhPpGi1BQhccj2kmSvUJ,BIO,265981.72500000003,6747.009587279548,8,False,0,True,8,False,0,False,0,False,0,265981.72500000003,6747.009587279548,8,1,0.0,0.0,1,1,False,Raydium,dex,"WSOL, NEURON, VITA, CURES, SPINE",1,medium,True,41.47,tail
METAwkXcqyXKy1AtsSgJ8JiUHwGCafnZL38n3vYmeta,META,263879.9681727411,61028.55680728432,5,True,2,False,0,True,3,False,0,False,0,263879.9681727411,61028.55680728432,5,2,0.0,0.0,2,1,False,"Meteora, Orca",dex,"USDC, META-SOL, META-USDC, META-META",2,high,True,41.45,tier_2
GoLDppdjB1vDTPSGxyMJFqdnj134yH6Prg9eqsGDiw6A,GOLD,383620.5599304124,220978.56621593478,4,False,0,True,1,True,3,False,0,False,0,383620.5599304124,220978.56621593478,4,2,0.0,0.0,2,1,False,"Meteora, Raydium",dex,"GLDx, GOLD-USDC, GOLD-XAUt0, GOLD-USDv",2,high,True,41.21,tier_2
4s4H5v4TXpmS4Ss66nxcCLgxrU5nunuwtkQceinZfGuw,XIN,219570.89,2029.7067537557648,8,False,0,True,8,False,0,False,0,False,0,219570.89,2029.7067537557648,8,1,0.0,0.0,1,1,False,Raydium,dex,"WSOL, MAO, BTC, USDT, GAO",1,medium,True,41.07,tail
7BgBvyjrZX1YKz4oh9mjb8ZScatkkwb8DzFx7LoiVkM3,Old Slerf,6722395.46,718.3032023950633,1,False,0,True,1,False,0,False,0,False,0,6722395.46,718.3032023950633,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,True,41.05,tier_2
9Ttyez3xiruyj6cqaR495hbBkJU6SUWdV6AmQ9MvbyyS,smole,6660089.27,501.1945386623247,1,False,0,True,1,False,0,False,0,False,0,6660089.27,501.1945386623247,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,True,41.03,tier_2
SCSuPPNUSypLBsV4darsrYNg4ANPgaGhKhsA3GmMyjz,SCS,129778.84888200148,4028.538052037539,3,True,1,True,1,True,1,False,0,False,0,129778.84888200148,4028.538052037539,3,3,0.0,0.0,3,1,False,"Meteora, Orca, Raydium",dex,"USDC, WSOL, SCS-USDC",3,high,True,41.0,tier_2
usd63SVWcKqLeyNHpmVhZGYAqfE5RHE8jwqjRA2ida2,USDC+,525837.5625110145,2822003.1757583315,1,False,0,False,0,False,0,False,0,True,1,0.0,0.0,0,0,0.0,525837.5625110145,1,1,False,Exponent,yield,,1,medium,True,40.86,tier_2
DtR4D9FtVoTX2569gaL837ZgrB6wNjj6tkmnX9Rdk9B2,aura,520816.44350295997,76886.55737813836,3,True,2,True,1,False,0,False,0,False,0,520816.44350295997,76886.55737813836,3,2,0.0,0.0,2,1,False,"Orca, Raydium",dex,"SOL, WSOL",2,high,True,40.84,tier_2
FkiJSGKDMjRip1MFKa4bxVUtZBA2hkpBHdTfEW8E4iQj,ANB,5998535.827049238,1098586.9693823557,1,False,0,False,0,True,1,False,0,False,0,5998535.827049238,1098586.9693823557,1,1,0.0,0.0,1,1,False,Meteora,dex,ANB-USDC,1,medium,True,40.82,tier_2
AhhdRu5YZdjVkKR3wbnUDaymVQL2ucjMQ63sZ3LFHsch,VCHF,315597.1250378595,88763.32142331937,4,True,3,True,1,False,0,False,0,False,0,315597.1250378595,88763.32142331937,4,2,0.0,0.0,2,1,False,"Orca, Raydium",dex,"USDC, VNXAU, SOL",2,high,True,40.81,tier_2
GbbesPbaYh5uiAZSYNXTc7w9jty1rpg3P9L4JeN4LkKc,TRX,5857060.64,580325.7394460345,1,False,0,True,1,False,0,False,0,False,0,5857060.64,580325.7394460345,1,1,0.0,0.0,1,1,False,Raydium,dex,USDC,1,medium,True,40.77,tier_2
DvjbEsdca43oQcw2h3HW1CT7N3x5vRcr3QrvTUHnXvgV,DOOD,448144.52174619614,137502.6873668601,3,True,2,True,1,False,0,False,0,False,0,448144.52174619614,137502.6873668601,3,2,0.0,0.0,2,1,False,"Orca, Raydium",dex,"USDC, SOL",2,high,True,40.53,tier_2
CARDSccUMFKoPRZxt5vt3ksUbxEFEcnZ3H2pd3dKxYjp,CARDS,432702.2980418798,331617.6820469362,3,False,0,True,2,True,1,False,0,False,0,432702.2980418798,331617.6820469362,3,2,0.0,0.0,2,1,False,"Meteora, Raydium",dex,"USDC, CARDS-SOL",2,high,True,40.46,tier_2
JuprjznTrTSp2UFa3ZBUFgwdAmtZCq4MQCwysN55USD,JupUSD,5022360.23650749,1255623.5025957136,1,False,0,False,0,True,1,False,0,False,0,5022360.23650749,1255623.5025957136,1,1,0.0,0.0,1,1,False,Meteora,dex,JupUSD-USDC,1,medium,True,40.46,tier_2
74SBV4zDXxTRgv1pEMoECskKBkZHc2yGPnc7GYVepump,swarms,636214.5116915891,597728.5894276176,2,False,0,True,1,True,1,False,0,False,0,636214.5116915891,597728.5894276176,2,2,0.0,0.0,2,1,False,"Meteora, Raydium",dex,"WSOL, swarms-USDC",2,high,True,40.24,tier_2
MEW1gQWJ3nEXg2qgERiKu7FAFj79PHvQVREQUzScPP5,MEW,4396815.47,191479.30258002225,1,False,0,True,1,False,0,False,0,False,0,4396815.47,191479.30258002225,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,True,40.18,tier_2
ukHH6c7mMyiWCf1b9pnWe25TSpkDDt3H5pQZgZ74J82,BOME,4322329.825,332023.0583780508,1,False,0,True,1,False,0,False,0,False,0,4322329.825,332023.0583780508,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,True,40.15,tier_2
BPxxfRCXkUVhig4HS1Lh7kZqV6SPJhzfEk4x6fVBjPCy,BP,222301.60383530776,384152.6761933883,4,False,0,True,2,True,2,False,0,False,0,222301.60383530776,384152.6761933883,4,2,0.0,0.0,2,1,False,"Meteora, Raydium",dex,"WSOL, USDC, BP-USDC, BP-SOL",2,high,True,40.1,tier_2
EAJ8j1yC7KNWWAVNnQoXjdKAEJYcYvRWTVUD9dVfZHt6,ＢＴＣ,3671175.435,6406.613706717873,1,False,0,True,1,False,0,False,0,False,0,3671175.435,6406.613706717873,1,1,0.0,0.0,1,1,False,Raydium,dex,USDT,1,medium,True,39.82,tier_2
CrAr4RRJMBVwRsZtT62pEhfA9H5utymC2mVx8e7FreP2,MON,118523.893206672,219454.73863435313,5,True,2,False,0,True,3,False,0,False,0,118523.893206672,219454.73863435313,5,2,0.0,0.0,2,1,False,"Meteora, Orca",dex,"MON-USDC, SOL, USDC, MON-USDT",2,high,True,39.82,tier_2
8fr7WGTVFszfyNWRMXj6fRjZZAnDwmXwEpCrtzmUkdih,wYLDS,1956841.905,514134.97614382335,2,False,0,True,2,False,0,False,0,False,0,1956841.905,514134.97614382335,2,1,0.0,0.0,1,1,False,Raydium,dex,"CASH, USDC",1,medium,True,39.53,tier_2
Dr3TMRe31pinRd1kQt8UztgKJ8mNEaNtkcTa4gRWhS1E,XRP,3136010.0,25479.11348004064,1,False,0,True,1,False,0,False,0,False,0,3136010.0,25479.11348004064,1,1,0.0,0.0,1,1,False,Raydium,dex,USDC,1,medium,True,39.5,tier_2
G7JrbSqvgoVTrDUbqQzeH25nEofLSKFcPA4dwHYXFhJq,USRUB,2999823.785,22374.21148312336,1,False,0,True,1,False,0,False,0,False,0,2999823.785,22374.21148312336,1,1,0.0,0.0,1,1,False,Raydium,dex,USDT,1,medium,True,39.41,tier_2
6oiDcfve7ybKUC8ysZmncC9iSuxQG2vrRkh3dgV7EKR4,PT-eUSX-11MAR26,252451.7339591907,0.0,1,False,0,False,0,False,0,True,1,False,0,0.0,0.0,0,0,252451.7339591907,0.0,1,1,False,Kamino,lending,,1,medium,True,39.36,tail
HZ1JovNiVvGrGNiiYvEozEVgZ58xaU3RKwX8eACQBCt3,PYTH,153334.29483150726,290006.8795954338,4,True,2,True,2,False,0,False,0,False,0,153334.29483150726,290006.8795954338,4,2,0.0,0.0,2,1,False,"Orca, Raydium",dex,"SOL, HNT, WSOL, JUP",2,high,True,39.34,tier_2
LTCch6kb3N1jkFGq1jtP4awxmgEjQCHe6WeokRoCAHN,LTC,2787152.135,164152.22289024002,1,False,0,True,1,False,0,False,0,False,0,2787152.135,164152.22289024002,1,1,0.0,0.0,1,1,False,Raydium,dex,USDC,1,medium,True,39.26,tier_2
7GdpaeSzvkx1a78rRkU11KstM1x8naMmMmmpWQnQSEAS,SEAS,2727853.275,7245.440493193422,1,False,0,True,1,False,0,False,0,False,0,2727853.275,7245.440493193422,1,1,0.0,0.0,1,1,False,Raydium,dex,USDC,1,medium,True,39.21,tier_2
Xs7ZdzSHLU9ftNJsii5fCeJhoRWSC32SQGzGQtePxNu,COINx,609385.9199999999,172851.09858668703,4,False,0,True,4,False,0,False,0,False,0,609385.9199999999,172851.09858668703,4,1,0.0,0.0,1,1,False,Raydium,dex,"USDC, WSOL, IDLE",1,medium,True,39.16,tier_2
85VBFQZC9TZkfaptBWjvUw7YbZjy52A6mjtPGjstQAmQ,W,133910.3024077466,9199.909088987568,4,True,3,True,1,False,0,False,0,False,0,133910.3024077466,9199.909088987568,4,2,0.0,0.0,2,1,False,"Orca, Raydium",dex,"USDC, SOL, JitoSOL",2,high,True,39.07,tier_2
4G86CMxGsMdLETrYnavMFKPhQzKTvDBYGMRAdVtr72nu,$NAP,2424302.995,182.7082778469576,1,False,0,True,1,False,0,False,0,False,0,2424302.995,182.7082778469576,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,True,38.97,tier_2
Cfs1yvjJbipQedjBWzQGYLr7NzBc6tCK52KVVaJXhBgz,ICP,2271379.595,135877.53363690406,1,False,0,True,1,False,0,False,0,False,0,2271379.595,135877.53363690406,1,1,0.0,0.0,1,1,False,Raydium,dex,USDC,1,medium,True,38.84,tier_2
GtDZKAqvMZMnti46ZewMiXCa4oXF4bZxwQPoKzXPFxZn,nub,317140.8367840165,130870.85757572323,2,True,1,True,1,False,0,False,0,False,0,317140.8367840165,130870.85757572323,2,2,0.0,0.0,2,1,False,"Orca, Raydium",dex,"LBR, WSOL",2,high,True,38.82,tier_2
2qEHjDLDLbuBgRYvsxhc5D6uDWAivNFZGan56P1tpump,Pnut,1272381.61,97201.27517760638,2,False,0,True,2,False,0,False,0,False,0,1272381.61,97201.27517760638,2,1,0.0,0.0,1,1,False,Raydium,dex,"WSOL, IVAN",1,medium,True,38.66,tier_2
CJMihkPYswa3k6az9SUbepjKnkJQ6KWpGG5p9qW9n7NV,LIKE,2046050.71,0.0,1,False,0,True,1,False,0,False,0,False,0,2046050.71,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,True,38.63,tier_2
4TyZGqRLG3VcHTGMcLBoPUmqYitMVojXinAmkL8xpump,testicle,171904.7893648855,168335.02515046758,3,True,1,False,0,True,2,False,0,False,0,171904.7893648855,168335.02515046758,3,2,0.0,0.0,2,1,False,"Meteora, Orca",dex,"testicle-SOL, Fartcoin",2,high,True,38.58,tier_2
SW1TCHLmRGTfW5xZknqQdpdarB8PD95sJYWpNp9TbFx,SWTCH,39167.37731674197,463601.7819944363,3,True,1,True,1,True,1,False,0,False,0,39167.37731674197,463601.7819944363,3,3,0.0,0.0,3,1,False,"Meteora, Orca, Raydium",dex,"SOL, USDC, SWTCH-SOL",3,high,True,38.56,tier_2
4TveZtToow35vqgHpjznQCcTEkQuuaPeF76qvn2YM3z7,HYPE,1718404.41,135786.59322168888,1,False,0,True,1,False,0,False,0,False,0,1718404.41,135786.59322168888,1,1,0.0,0.0,1,1,False,Raydium,dex,USDC,1,medium,True,38.27,tier_2
9zNQRsGLjNKwCUU5Gq5LR8beUCPzQMVMqKAi3SSZh54u,FDUSD,87401.76000932558,0.0,2,False,0,False,0,False,0,True,2,False,0,0.0,0.0,0,0,87401.76000932558,0.0,1,1,False,Kamino,lending,,1,medium,False,38.2,tail
AT79ReYU9XtHUTF5vM6Q4oa9K8w7918Fp5SU7G1MDMQY,SPDR,143102.44362661228,995.0169190471192,3,True,2,True,1,False,0,False,0,False,0,143102.44362661228,995.0169190471192,3,2,0.0,0.0,2,1,False,"Orca, Raydium",dex,"SOL, USDC, WSOL",2,high,True,38.2,tier_2
WskzsKqEW3ZsmrhPAevfVZb6PuuLzWov9mJWZsfDePC,PUNDU,1615890.13,2.3021341107786943,1,False,0,True,1,False,0,False,0,False,0,1615890.13,2.3021341107786943,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,True,38.14,tier_2
HUBsveNpjo5pWqNkH57QzxjQASdTVXcSK7bVKTSZtcSX,hubSOL,137355.76566733254,0.0,1,False,0,False,0,False,0,True,1,False,0,0.0,0.0,0,0,137355.76566733254,0.0,1,1,False,Kamino,lending,,1,medium,True,38.12,tail
CxmMNLTNxgH25hjg1cxsMg7Ls5fq5KWVcKCJRzcbuKdx,BUDT,1525133.525,0.0,1,False,0,True,1,False,0,False,0,False,0,1525133.525,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,USDC,1,medium,True,38.03,tier_2
C4Kkr9NZU3VbyedcgutU6LKmi6MKz81sx6gRmk5pX519,VEUR,214641.30542490663,14449.953484323822,2,True,1,True,1,False,0,False,0,False,0,214641.30542490663,14449.953484323822,2,2,0.0,0.0,2,1,False,"Orca, Raydium",dex,"SOL, USDC",2,high,True,38.03,tier_2
kinXdEcpDQeHPEuQnqmUgtYykqKGVFq6CeVX5iAHJq6,KIN,346202.85000000003,1077.751007561839,4,False,0,True,4,False,0,False,0,False,0,346202.85000000003,1077.751007561839,4,1,0.0,0.0,1,1,False,Raydium,dex,"RPR, TIP, RAY",1,medium,True,38.0,tail
F1vtFcWGmoP2zMFmC7jPMWdubRkkdTmG3wZUtPX8wZEp,PI,1498541.0,135822.88801289606,1,False,0,True,1,False,0,False,0,False,0,1498541.0,135822.88801289606,1,1,0.0,0.0,1,1,False,Raydium,dex,USDC,1,medium,True,37.99,tier_2
boopkpWqe68MSxLqBGogs8ZbUDN4GXaLhFwNP7mpP1i,BOOP,208171.2620056152,3.5557853562159467,2,True,1,True,1,False,0,False,0,False,0,208171.2620056152,3.5557853562159467,2,2,0.0,0.0,2,1,False,"Orca, Raydium",dex,USDC,2,high,True,37.97,tier_2
3ZLekZYq2qkZiSpnSvabjit34tUkjSwD1JFuW9as9wBG,NEAR,202443.39265789447,19018.15513185978,2,False,0,True,1,True,1,False,0,False,0,202443.39265789447,19018.15513185978,2,2,0.0,0.0,2,1,False,"Meteora, Raydium",dex,"USDC, wNEAR-USDC",2,medium,True,37.91,tier_2
3BdSXDSDqwdHjNBDf3v6s7pFruhDRaJmvi4dfRuLHd3i,chog,536642.0650000001,169.77795041988287,3,False,0,True,3,False,0,False,0,False,0,536642.0650000001,169.77795041988287,3,1,0.0,0.0,1,1,False,Raydium,dex,"USDC, WBTC, WSOL",1,medium,True,37.9,tier_2
9HB4kAMLSYfGFfN142DKMyPyHyZQ8pXF8M1STbDudodY,kSOLBSOLOrca,114148.125394253,0.0,1,False,0,False,0,False,0,True,1,False,0,0.0,0.0,0,0,114148.125394253,0.0,1,1,False,Kamino,lending,,1,medium,True,37.74,tail
XLMXQoVtPUSKAJZu6Mk5xZ5L5wzx1QiTQqbonvD6qZH,XLM,1317777.46,164077.69787404648,1,False,0,True,1,False,0,False,0,False,0,1317777.46,164077.69787404648,1,1,0.0,0.0,1,1,False,Raydium,dex,USDC,1,medium,True,37.73,tier_2
1Qf8gESP4i6CFNWerUSDdLKJ9U1LpqTYvjJ2MM4pain,PAIN,1300005.9965652132,15711.631253942118,1,False,0,False,0,True,1,False,0,False,0,1300005.9965652132,15711.631253942118,1,1,0.0,0.0,1,1,False,Meteora,dex,PAIN-SOL,1,medium,True,37.7,tier_2
FQgtfugBdpFN7PZ6NdPrZpVLDBrPGxXesi4gVu3vErhY,BMT,111268.90443559732,202980.6664382964,3,False,0,True,2,True,1,False,0,False,0,111268.90443559732,202980.6664382964,3,2,0.0,0.0,2,1,False,"Meteora, Raydium",dex,"WSOL, USDC, BMT-USDC",2,high,True,37.69,tier_2
5iqjHxGgcRjNyGNtvWS9sSLsQgdrQe7L1Le8MDELmubX,Daily1%,1204810.9,10420.785656371558,1,False,0,True,1,False,0,False,0,False,0,1204810.9,10420.785656371558,1,1,0.0,0.0,1,1,False,Raydium,dex,USDC,1,medium,True,37.55,tier_2
2UfBjNeDwzZsoUnr3hNKF4vkzAgiGmBNYCAxLq72cPa2,THEROS,1169480.4,215.7223965349825,1,False,0,True,1,False,0,False,0,False,0,1169480.4,215.7223965349825,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,True,37.48,tier_2
9gP2kCy3wA1ctvYWQk75guqXuHfrEomqydHLtcTCqiLa,BNB,161722.71582544973,87752.90773681762,2,True,1,False,0,True,1,False,0,False,0,161722.71582544973,87752.90773681762,2,2,0.0,0.0,2,1,False,"Meteora, Orca",dex,"SOL, BNB-USDC",2,high,True,37.45,tier_2
3Dqb9PytTmkjvf9AGus1m2brGoc2VcVxBULTcHRaMPPn,PEPE,1142025.64,135842.84164907443,1,False,0,True,1,False,0,False,0,False,0,1142025.64,135842.84164907443,1,1,0.0,0.0,1,1,False,Raydium,dex,USDC,1,medium,True,37.44,tier_2
Fc9553MdTjFkjTEunJephyxqspDpYRsv3rk3ZhgF2rLV,FET,1136247.445,135851.58309319484,1,False,0,True,1,False,0,False,0,False,0,1136247.445,135851.58309319484,1,1,0.0,0.0,1,1,False,Raydium,dex,USDC,1,medium,True,37.43,tier_2
G7vQWurMkMMm2dU3iZpXYFTHT9Biio4F4gZCrwFpKNwG,BIRB,1105513.845,347743.42881043814,1,False,0,True,1,False,0,False,0,False,0,1105513.845,347743.42881043814,1,1,0.0,0.0,1,1,False,Raydium,dex,USDC,1,medium,True,37.37,tier_2
AAASV2sCaykNGdEQzJ1mMVNfJMsgEtR7PJaqrCuk4bq6,deJAAA,1084495.06,0.7352762541666666,1,False,0,True,1,False,0,False,0,False,0,1084495.06,0.7352762541666666,1,1,0.0,0.0,1,1,False,Raydium,dex,USDC,1,medium,True,37.33,tier_2
6oZaFGja7XWJNHRmDxDMCwdTeAWvzFg3ER2aMt113DWx,M,1081247.57,135807.92424542428,1,False,0,True,1,False,0,False,0,False,0,1081247.57,135807.92424542428,1,1,0.0,0.0,1,1,False,Raydium,dex,USDC,1,medium,True,37.32,tier_2
25hAyBQfoDhfWx9ay6rarbgvWGwDdNqcHsXS3jQ3mTDJ,MANEKI,1078328.23,3292.835774078125,1,False,0,True,1,False,0,False,0,False,0,1078328.23,3292.835774078125,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,True,37.32,tier_2
9PR7nCP9DpcUotnDPVLUBUZKu5WAYkwrCUx9wDnSpump,Ban,1058905.76,711016.3940463555,1,False,0,True,1,False,0,False,0,False,0,1058905.76,711016.3940463555,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,True,37.28,tier_2
5RHGpBMVoJDqtqHYWvtjMZ5Jx6si3soeRxy58xCbLfNH,EURC,1050308.615,0.0,1,False,0,True,1,False,0,False,0,False,0,1050308.615,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,USDT,1,medium,True,37.27,tier_2
Cm6fNnMk7NfzStP9CZpsQA2v3jjzbcYGAxdJySmHpump,Buttcoin,236987.10701854015,196823.4127592916,4,False,0,False,0,True,4,False,0,False,0,236987.10701854015,196823.4127592916,4,1,0.0,0.0,1,1,False,Meteora,dex,"Buttcoin-SOL, Buttcoin-USDC",1,medium,True,37.23,tail
H3dwRBPrizwMHGTawMDZMpZ8UxjURQjEJDBSDKGpFHi4,WLD,1032468.015,135738.5892316191,1,False,0,True,1,False,0,False,0,False,0,1032468.015,135738.5892316191,1,1,0.0,0.0,1,1,False,Raydium,dex,USDC,1,medium,True,37.23,tier_2
9TPL8droGJ7jThsq4momaoz6uhTcvX2SeMqipoPmNa8R,VNXAU,144023.44609031646,155176.79093441117,2,True,1,True,1,False,0,False,0,False,0,144023.44609031646,155176.79093441117,2,2,0.0,0.0,2,1,False,"Orca, Raydium",dex,"VCHF, USDC",2,high,True,37.22,tier_2
