token_symbol,token_mint,protocol,venue_type,tvl_usd,volume_usd,pool_id,pool_name
JUP,JUPyiwrYJFskUPiHa7hkeR8VUtAeFoSYbKedZNsDvCN,Meteora,dex,46982.75812346144,20337.648163594884,4UcZrPsyYVaY4Rt4ebCPwEyxn1VAhw5nXhF3e3PGCB4v,JUP-Bonk
Bonk,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,Meteora,dex,46982.75812346144,20337.648163594884,4UcZrPsyYVaY4Rt4ebCPwEyxn1VAhw5nXhF3e3PGCB4v,JUP-Bonk
SOL,So11111111111111111111111111111111111111112,Meteora,dex,46037.48035411478,8689.86503620054,EbLiu3GfBYh9cfxrdrfhQgbZJmXqch38NmzZKZSkFGGq,POPCAT-SOL
POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,Meteora,dex,46037.48035411478,8689.86503620054,EbLiu3GfBYh9cfxrdrfhQgbZJmXqch38NmzZKZSkFGGq,POPCAT-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,45846.13192387632,1120135.1096759883,HDhWhQCBrSh9xNWmNtsTi86eWj3yCoEiaRodjgNydo1b,cbBTC-SOL
cbBTC,cbbtcf3aa214zXHbiAZQwf4122FBYbraNdFqgw4iMij,Meteora,dex,45846.13192387632,1120135.1096759883,HDhWhQCBrSh9xNWmNtsTi86eWj3yCoEiaRodjgNydo1b,cbBTC-SOL
JLP,27G8MtK7VtTcCHkpASjSDdkWWYfoqT6ggEuKidVJidD4,Meteora,dex,43406.232325852245,420267.4070536702,53RSBX3tsax8KLnEhm8ahScK1khySNPhHFSTPoZpZq2J,JLP-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,43406.232325852245,420267.4070536702,53RSBX3tsax8KLnEhm8ahScK1khySNPhHFSTPoZpZq2J,JLP-SOL
zBTC,zBTCug3er3tLyffELcvDNrKkCymbPWysGcWihESYfLg,Meteora,dex,43193.04818915741,17922.9173482636,HWiKAo74K122frSYwwRfERZtwWUjkvdzfgiSpsC276iQ,zBTC-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,43193.04818915741,17922.9173482636,HWiKAo74K122frSYwwRfERZtwWUjkvdzfgiSpsC276iQ,zBTC-SOL
BP,BPxxfRCXkUVhig4HS1Lh7kZqV6SPJhzfEk4x6fVBjPCy,Meteora,dex,42745.12340027993,103068.62320697404,7o3bfXjeDL6Wzuwk1VR8nvEwSJTA2hHJhBgUA95nFDDa,BP-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,42745.12340027993,103068.62320697404,7o3bfXjeDL6Wzuwk1VR8nvEwSJTA2hHJhBgUA95nFDDa,BP-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,41160.85279926466,77269.71584801794,Cgnuirsk5dQ9Ka1Grnru7J8YW1sYncYUjiXvYxT7G4iZ,TROLL-SOL
TROLL,5UUH9RTDiSpq6HKS6bp4NdU9PNJpXRXuiw6ShBTBhgH2,Meteora,dex,41160.85279926466,77269.71584801794,Cgnuirsk5dQ9Ka1Grnru7J8YW1sYncYUjiXvYxT7G4iZ,TROLL-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,39604.39290671867,152844.4049954124,FbkX1h2YTs171cEMa4GrV7XbAiQt5zSmV2CjfYWxXJDP,SOL-USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Meteora,dex,39604.39290671867,152844.4049954124,FbkX1h2YTs171cEMa4GrV7XbAiQt5zSmV2CjfYWxXJDP,SOL-USDC
SPACEX,PreANxuXjsy2pvisWWMNB6YaJNzr7681wJJr2rHsfTh,Meteora,dex,39177.17009529016,116744.49103819075,283tAkQVKT89svN1jCZbHyMsrzRwwYBRuTPrT2y5Ldtj,SPACEX-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,39177.17009529016,116744.49103819075,283tAkQVKT89svN1jCZbHyMsrzRwwYBRuTPrT2y5Ldtj,SPACEX-SOL
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Meteora,dex,37346.79478661297,36043.97461384113,7hZQ3QmsocJJLuHrw39R9XqZNzt4BmBBNVNSnvJExtqA,USD1-USDC
USD1,USD1ttGY1N17NEEHLmELoaybftRBUSErhqYiQzvEmuB,Meteora,dex,37346.79478661297,36043.97461384113,7hZQ3QmsocJJLuHrw39R9XqZNzt4BmBBNVNSnvJExtqA,USD1-USDC
BMT,FQgtfugBdpFN7PZ6NdPrZpVLDBrPGxXesi4gVu3vErhY,Meteora,dex,35935.50423672447,143933.0988898906,CcXK5ixHDZ4uxCYqrgKx6VBUR4wACu6fw7KfKUvaZdMY,BMT-USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Meteora,dex,35935.50423672447,143933.0988898906,CcXK5ixHDZ4uxCYqrgKx6VBUR4wACu6fw7KfKUvaZdMY,BMT-USDC
SOL,So11111111111111111111111111111111111111112,Meteora,dex,35428.47392839915,68315.02801419253,bNcdL9Hy85c9qb4hRavAUFtJUiyRPh3u96jerFqZQq6,JupSOL-SOL
JupSOL,jupSoLaHXQiZZTSfEWMTRRgpnyFm8f6sZdosWBjx93v,Meteora,dex,35428.47392839915,68315.02801419253,bNcdL9Hy85c9qb4hRavAUFtJUiyRPh3u96jerFqZQq6,JupSOL-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,35255.9870497767,73866.24157109972,2wCodJ97jYErid5Yg529hCT93G1JNc8AbScGi54oAcAC,EITHER-SOL
EITHER,HmBdm8vbisABUjkxms6ZUnoaXbfwFM6ymxShWfAENaoi,Meteora,dex,35255.9870497767,73866.24157109972,2wCodJ97jYErid5Yg529hCT93G1JNc8AbScGi54oAcAC,EITHER-SOL
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Meteora,dex,35153.55288073358,32948.94117929552,5cuy7pMhTPhVZN9xuhgSbykRb986siGJb6vnEtkuBrSU,JLP-USDC
JLP,27G8MtK7VtTcCHkpASjSDdkWWYfoqT6ggEuKidVJidD4,Meteora,dex,35153.55288073358,32948.94117929552,5cuy7pMhTPhVZN9xuhgSbykRb986siGJb6vnEtkuBrSU,JLP-USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Meteora,dex,34830.84763670013,11487.480545255155,9Jhn8FhQo1h4XHqrzzb7iJhU1K8xuM81TtppixJscUp1,MET-USDC
MET,METvsvVRapdj9cFLzq4Tr43xK4tAjQfwX76z3n6mWQL,Meteora,dex,34830.84763670013,11487.480545255155,9Jhn8FhQo1h4XHqrzzb7iJhU1K8xuM81TtppixJscUp1,MET-USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Meteora,dex,32798.347988955764,3669.795681021823,6kpS4gD8hr58aXY7SoEB2ZqPNaWUKj2novvE6aTAb2XE,DIME-USDC
DIME,3ywtR9qQH4BuA7LSfLvEuW1gh6ha7EK18XwLbHvhryPZ,Meteora,dex,32798.347988955764,3669.795681021823,6kpS4gD8hr58aXY7SoEB2ZqPNaWUKj2novvE6aTAb2XE,DIME-USDC
SOL,So11111111111111111111111111111111111111112,Meteora,dex,32387.01674083024,273805.30497472885,FQE94FG1VAxCGt6mNzicJKeHbDNmYqhTJyvSokKy7CPd,我的刀盾-SOL
我的刀盾,6iA73gWCKkLWKbVr8rgibV57MMRxzsaqS9cWpgKBpump,Meteora,dex,32387.01674083024,273805.30497472885,FQE94FG1VAxCGt6mNzicJKeHbDNmYqhTJyvSokKy7CPd,我的刀盾-SOL
FIGHT,8f62NyJGo7He5uWeveTA2JJQf4xzf8aqxkmzxRQ3mxfU,Meteora,dex,32299.73382880837,81568.83331620647,6XAex22fAkvjenHg89jHzrcMKZdCU1nZJjdr25jsUaaa,FIGHT-USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Meteora,dex,32299.73382880837,81568.83331620647,6XAex22fAkvjenHg89jHzrcMKZdCU1nZJjdr25jsUaaa,FIGHT-USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Meteora,dex,32132.489432162423,55088.12063985715,DGaZA7S9o6p1vHieWp3CRPYR9NMSt2vYwg2QFm8mK51V,sHYUSD-USDC
sHYUSD,HnnGv3HrSqjRpgdFmx7vQGjntNEoex1SU4e9Lxcxuihz,Meteora,dex,32132.489432162423,55088.12063985715,DGaZA7S9o6p1vHieWp3CRPYR9NMSt2vYwg2QFm8mK51V,sHYUSD-USDC
JupSOL,jupSoLaHXQiZZTSfEWMTRRgpnyFm8f6sZdosWBjx93v,Meteora,dex,32058.303600003783,25514.31546393846,7E2VdM6xYRYsUxMsTcofCcwT3JMMfCnBoHaRnZ8z3mZW,KMNO-JupSOL
KMNO,KMNo3nJsBXfcpJTVhZcXLW7RmTwTt4GVFE7suUBo9sS,Meteora,dex,32058.303600003783,25514.31546393846,7E2VdM6xYRYsUxMsTcofCcwT3JMMfCnBoHaRnZ8z3mZW,KMNO-JupSOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,31914.079609538483,127193.17581041364,BfQTnDrW3XmRpyKgoCRkSPvMKFRAKdMZSc4PESMxiqiL,Downald-SOL
Downald,EiqNgtwFzHqTEa3UV57s2x4svjJF59URgBqnG3sCpump,Meteora,dex,31914.079609538483,127193.17581041364,BfQTnDrW3XmRpyKgoCRkSPvMKFRAKdMZSc4PESMxiqiL,Downald-SOL
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Meteora,dex,31731.32202841268,9979.702121122711,7LqL8hDYVYBgoif19fSozZurxm3ve129tfkftz6WdFkR,TNSR-USDC
TNSR,TNSRxcUxoT9xBG3de7PiJyTDYu7kskLqcpddxnEJAS6,Meteora,dex,31731.32202841268,9979.702121122711,7LqL8hDYVYBgoif19fSozZurxm3ve129tfkftz6WdFkR,TNSR-USDC
SOL,So11111111111111111111111111111111111111112,Meteora,dex,31560.088248184333,20691.30200237577,EtPcWELeHvrwaUwESUJTtvSAtmJS4DRbqtzMcY82s58J,PUMP-SOL
PUMP,pumpCmXqMfrsAkQ5r49WcJnRayYRqmXz6ae8H7H9Dfn,Meteora,dex,31560.088248184333,20691.30200237577,EtPcWELeHvrwaUwESUJTtvSAtmJS4DRbqtzMcY82s58J,PUMP-SOL
tSpaceX,TSPXcLV76s6V2zDiZQ18kBfcbnjaE2ZzNT3ga2Pd99v,Meteora,dex,31549.99832438235,11107.208993432248,6Q1XMPLsr4FHt1dVPqDbzrQCjCnh4BxAfuTbib3t3ksC,SPACEX-tSpaceX
SPACEX,PreANxuXjsy2pvisWWMNB6YaJNzr7681wJJr2rHsfTh,Meteora,dex,31549.99832438235,11107.208993432248,6Q1XMPLsr4FHt1dVPqDbzrQCjCnh4BxAfuTbib3t3ksC,SPACEX-tSpaceX
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Meteora,dex,31373.457713376967,4818.281130964124,88LoXa6pK8RjStugRxTwz3scTHMc986y7xE1DLNbwfPy,PUMP-USDC
PUMP,pumpCmXqMfrsAkQ5r49WcJnRayYRqmXz6ae8H7H9Dfn,Meteora,dex,31373.457713376967,4818.281130964124,88LoXa6pK8RjStugRxTwz3scTHMc986y7xE1DLNbwfPy,PUMP-USDC
SOL,So11111111111111111111111111111111111111112,Meteora,dex,30190.187604601117,219639.85149168927,7bHEH5KgKJHdFjRNpJ4DFsjxWKxtmELQaA9g3WcZpWFJ,BURNIE-SOL
BURNIE,CGEDT9QZDvvH5GmVkWJH2BXiMJqMJySC9ihWyr7Spump,Meteora,dex,30190.187604601117,219639.85149168927,7bHEH5KgKJHdFjRNpJ4DFsjxWKxtmELQaA9g3WcZpWFJ,BURNIE-SOL
WOJAK,8J69rbLTzWWgUJziFY8jeu5tDwEPBwUz4pKBMr5rpump,Meteora,dex,29103.583142474698,44500.03338697314,FJfe9ayR2RbEaoZbJ17f5CB6oQ4cEVoKbq1tehpabYRv,WOJAK-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,29103.583142474698,44500.03338697314,FJfe9ayR2RbEaoZbJ17f5CB6oQ4cEVoKbq1tehpabYRv,WOJAK-SOL
cbBTC,cbbtcf3aa214zXHbiAZQwf4122FBYbraNdFqgw4iMij,Meteora,dex,29019.26124300986,10966.388499837129,GJFZhYveyS4oM12j73SoXCptAdzfaB5eCLshgMMVg4Gy,cbBTC-USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Meteora,dex,29019.26124300986,10966.388499837129,GJFZhYveyS4oM12j73SoXCptAdzfaB5eCLshgMMVg4Gy,cbBTC-USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Meteora,dex,28795.297154816693,3171.837046800625,AbzmJavzxHKsSpzbcW8DRY2Jrjw2qQUeZtm6nTjvR4Qp,TSLAx-USDC
TSLAx,XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB,Meteora,dex,28795.297154816693,3171.837046800625,AbzmJavzxHKsSpzbcW8DRY2Jrjw2qQUeZtm6nTjvR4Qp,TSLAx-USDC
MON,CrAr4RRJMBVwRsZtT62pEhfA9H5utymC2mVx8e7FreP2,Meteora,dex,28550.886462032006,40423.92245128237,5QZaAcNk54Mbk84SvJEPSDmG4LX32JLu3gchTqMeoNVU,MON-USDT
USDT,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,Meteora,dex,28550.886462032006,40423.92245128237,5QZaAcNk54Mbk84SvJEPSDmG4LX32JLu3gchTqMeoNVU,MON-USDT
SOL,So11111111111111111111111111111111111111112,Meteora,dex,28188.183826440923,89298.45825980273,HvQNwkAcQuTak1N2eMS483DYHkA19CBiDK4BDmcxDPrp,testicle-SOL
testicle,4TyZGqRLG3VcHTGMcLBoPUmqYitMVojXinAmkL8xpump,Meteora,dex,28188.183826440923,89298.45825980273,HvQNwkAcQuTak1N2eMS483DYHkA19CBiDK4BDmcxDPrp,testicle-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,28037.926725835587,14603.780776938824,JCWhn7o8Lrj8Sf5c6caWngksVD2zb9eMEbQS4z619kFB,CARDS-SOL
CARDS,CARDSccUMFKoPRZxt5vt3ksUbxEFEcnZ3H2pd3dKxYjp,Meteora,dex,28037.926725835587,14603.780776938824,JCWhn7o8Lrj8Sf5c6caWngksVD2zb9eMEbQS4z619kFB,CARDS-SOL
DUPE,fRfKGCriduzDwSudCwpL7ySCEiboNuryhZDVJtr1a1C,Meteora,dex,27804.287265966035,16197.186150666956,7RLxo26c7YsY4KqZGzF6RdoDmfQFydFYgHP6xqSHaN94,DUPE-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,27804.287265966035,16197.186150666956,7RLxo26c7YsY4KqZGzF6RdoDmfQFydFYgHP6xqSHaN94,DUPE-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,27292.338250764817,122397.73717889588,3Mt1bpU3fnSXyPEm66HKKXyQTpLWrwYziPLqwTqK4ZT7,ORE-SOL
ORE,oreoU2P8bN6jkk3jbaiVxYnG1dCXcYxwhwyK9jSybcp,Meteora,dex,27292.338250764817,122397.73717889588,3Mt1bpU3fnSXyPEm66HKKXyQTpLWrwYziPLqwTqK4ZT7,ORE-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,27087.801612202067,412438.3753883129,65NgqoTRmG7HAxbpAkbFwoUoXrEsr8MDEfVvDBQoQDiW,Chicky-SOL
Chicky,2ecWqqjWZ5hkYLHzCn9TEn2DtpVdNvMicLf3RzfLpump,Meteora,dex,27087.801612202067,412438.3753883129,65NgqoTRmG7HAxbpAkbFwoUoXrEsr8MDEfVvDBQoQDiW,Chicky-SOL
SPYx,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,Meteora,dex,26919.074832207552,9363.52645443802,9YSi9RRBShzkFuBDcv7LjpSKGYzNGW4bLDH67M75ThVf,SPYx-QQQx
QQQx,Xs8S1uUs1zvS2p7iwtsG3b6fkhpvmwz4GYU3gWAmWHZ,Meteora,dex,26919.074832207552,9363.52645443802,9YSi9RRBShzkFuBDcv7LjpSKGYzNGW4bLDH67M75ThVf,SPYx-QQQx
SOL,So11111111111111111111111111111111111111112,Meteora,dex,25827.4358247102,19776.25011635413,8Ya4nn8M9HPPEYKjVKH1E7UP6RXzZ6BAhuC5FrPtbEQr,BP-SOL
BP,3B1ijcocM5EDga6XxQ7JLW7weocQPWWjuhBYG8Vepump,Meteora,dex,25827.4358247102,19776.25011635413,8Ya4nn8M9HPPEYKjVKH1E7UP6RXzZ6BAhuC5FrPtbEQr,BP-SOL
GOLD,GoLDppdjB1vDTPSGxyMJFqdnj134yH6Prg9eqsGDiw6A,Meteora,dex,25038.06572778867,9002.318520736992,5dRiFQGQLcozc9YkZD5Edw9yu4Tawz9VAaadwRZeUmEd,GOLD-USDv
USDv,Ex5DaKYMCN6QWFA4n67TmMwsH8MJV68RX6YXTmVM532C,Meteora,dex,25038.06572778867,9002.318520736992,5dRiFQGQLcozc9YkZD5Edw9yu4Tawz9VAaadwRZeUmEd,GOLD-USDv
WET,WETZjtprkDMCcUxPi9PfWnowMRZkiGGHDb9rABuRZ2U,Meteora,dex,24933.156868957944,27981.07040834609,HZeg4yK48F7PhSM7pLgQ7LXzWA2TX95wHWgSLdtj1xS1,WET-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,24933.156868957944,27981.07040834609,HZeg4yK48F7PhSM7pLgQ7LXzWA2TX95wHWgSLdtj1xS1,WET-SOL
Aliens,F5tfztTnE4sYsMhZT5KrFpWvHmYSfJZoRjCuxKPbpump,Meteora,dex,23719.072705999937,9812.594174015,9XFEGSeugDxQ6L31DLH6VfTMUezSkENJS3sBAzFnijkm,Aliens-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,23719.072705999937,9812.594174015,9XFEGSeugDxQ6L31DLH6VfTMUezSkENJS3sBAzFnijkm,Aliens-SOL
jellyjelly,FeR8VBqNRSUD5NtXAj2n3j1dAHkZHfyDktKuLXD4pump,Meteora,dex,23712.480578422714,16003.774284369614,HrNE8CpBBPyawPR8PvMDz7XWrbAsiDGSGA23iKAeFqg,jellyjelly-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,23712.480578422714,16003.774284369614,HrNE8CpBBPyawPR8PvMDz7XWrbAsiDGSGA23iKAeFqg,jellyjelly-SOL
Clippy,GKjAe1bQXXLoEitJYSuyw6qt97tTVoKkGEgWPEo6pump,Meteora,dex,23427.340857064293,12030.322537920883,EAcLkEtVG8erpSAc9Sqzm4ccCdjcYur9pfU7mUvpmDCN,Clippy-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,23427.340857064293,12030.322537920883,EAcLkEtVG8erpSAc9Sqzm4ccCdjcYur9pfU7mUvpmDCN,Clippy-SOL
Fartcoin,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,Meteora,dex,23418.664311587894,9124.954772204452,BhjvwZoCir2jqVrdGemebDFmTeMW3eENFrxYffkPfj1Y,Fartcoin-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,23418.664311587894,9124.954772204452,BhjvwZoCir2jqVrdGemebDFmTeMW3eENFrxYffkPfj1Y,Fartcoin-SOL
XAUt0,AymATz4TCL9sWNEEV9Kvyz45CHVhDZ6kUgjTJPzLpU9P,Meteora,dex,23286.332638334432,29977.729412176875,CHrziAKSF7DZ248Kz1j9YFRtYsMmPQNwPQiumKJxnNgn,XAUt0-USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Meteora,dex,23286.332638334432,29977.729412176875,CHrziAKSF7DZ248Kz1j9YFRtYsMmPQNwPQiumKJxnNgn,XAUt0-USDC
ZAUTH,DNhQZ1CE9qZ2FNrVhsCXwQJ2vZG8ufZkcYakTS5Jpump,Meteora,dex,22640.06185665366,5715.129463015242,2rCm6Hsq2ouBE6vUeTmQDNKQ61V4xXh5zdPrSXZNhB44,ZAUTH-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,22640.06185665366,5715.129463015242,2rCm6Hsq2ouBE6vUeTmQDNKQ61V4xXh5zdPrSXZNhB44,ZAUTH-SOL
pippin,Dfh5DzRgSvvCFDoYc2ciTkMrbDfRKybA4SoFbPmApump,Meteora,dex,22267.403364902744,12466.120635020883,BKXWSPeUCxLtrNnMy2by3gdC7qMdPmdADPS4K5CneJZq,pippin-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,22267.403364902744,12466.120635020883,BKXWSPeUCxLtrNnMy2by3gdC7qMdPmdADPS4K5CneJZq,pippin-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,22121.878422303733,21153.881592375004,6b9ZdnykBXZwRqw1xuS4McYxghAwocwZzrwijzcUVcxP,GSD-SOL
GSD,8116V1BW9zaXUM6pVhWVaAduKrLcEBi3RGXedKTrBAGS,Meteora,dex,22121.878422303733,21153.881592375004,6b9ZdnykBXZwRqw1xuS4McYxghAwocwZzrwijzcUVcxP,GSD-SOL
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Meteora,dex,21951.49599266741,4360.60809493301,FoSDw2L5DmTuQTFe55gWPDXf88euaxAEKFre74CnvQbX,SOL-USDC
SOL,So11111111111111111111111111111111111111112,Meteora,dex,21951.49599266741,4360.60809493301,FoSDw2L5DmTuQTFe55gWPDXf88euaxAEKFre74CnvQbX,SOL-USDC
PIXEL,EkDGB5fbPXiRmDDjxKcC7dFjzvFZj2KT9t7oeyyPx4SX,Meteora,dex,21371.56279496708,288263.2633509027,87ESAEYJKYpARBUeUioNjgadn9K4KhzoqJ95oN53oYkJ,PIXEL-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,21371.56279496708,288263.2633509027,87ESAEYJKYpARBUeUioNjgadn9K4KhzoqJ95oN53oYkJ,PIXEL-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,20856.76814849903,115098.73323008644,B5dL1cPzmzhz3F4ucoUzKnTNSnpybEoHrC4McTYMHkef,RENDER-SOL
RENDER,rndrizKT3MK1iimdxRdWabcF7Zg7AR5T4nud4EkHBof,Meteora,dex,20856.76814849903,115098.73323008644,B5dL1cPzmzhz3F4ucoUzKnTNSnpybEoHrC4McTYMHkef,RENDER-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,20822.375583364475,32205.83843176923,EwGhoopqiijrQJQykZq2EZbUggibaEkiA54GMLt3LvGG,xSOL-SOL
xSOL,4sWNB8zGWHkh6UnmwiEtzNxL4XrN7uK9tosbESbJFfVs,Meteora,dex,20822.375583364475,32205.83843176923,EwGhoopqiijrQJQykZq2EZbUggibaEkiA54GMLt3LvGG,xSOL-SOL
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Meteora,dex,20211.664949730584,86385.46265822674,132hWzkrhLUvamLHpfikDTXXtCVXL3rxPNvkruqzX6sf,cbBTC-USDC
cbBTC,cbbtcf3aa214zXHbiAZQwf4122FBYbraNdFqgw4iMij,Meteora,dex,20211.664949730584,86385.46265822674,132hWzkrhLUvamLHpfikDTXXtCVXL3rxPNvkruqzX6sf,cbBTC-USDC
Fartcoin,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,Meteora,dex,19987.81649223569,37575.246188970574,7wkFP7EHYTgeUG5ouX64ftTsMuXpR1gFCJK6knyp22Rd,Fartcoin-USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Meteora,dex,19987.81649223569,37575.246188970574,7wkFP7EHYTgeUG5ouX64ftTsMuXpR1gFCJK6knyp22Rd,Fartcoin-USDC
SOL,So11111111111111111111111111111111111111112,Meteora,dex,19862.66985148532,23548.68776059621,Diy8bJcVUqwEtXaRXBADEKBYSpH8MJNwmJ9vodMsHyKv,KLED-SOL
KLED,1zJX5gRnjLgmTpq5sVwkq69mNDQkCemqoasyjaPW6jm,Meteora,dex,19862.66985148532,23548.68776059621,Diy8bJcVUqwEtXaRXBADEKBYSpH8MJNwmJ9vodMsHyKv,KLED-SOL
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Meteora,dex,19762.12922310653,5470.290315035952,EdEU6L2yLbXC78fdpruEFWubK7AQUGSjTNummi5zJRyY,SOL-USDC
SOL,So11111111111111111111111111111111111111112,Meteora,dex,19762.12922310653,5470.290315035952,EdEU6L2yLbXC78fdpruEFWubK7AQUGSjTNummi5zJRyY,SOL-USDC
WEN,WENWENvqqNya429ubCdR81ZmD69brwQaaBYY6p3LCpk,Meteora,dex,19221.997999274492,9531.933592305691,A6u8tWDtSNuEyZSZufoP9TGQvuEREKnpGcNP7xUsYMKq,WEN-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,19221.997999274492,9531.933592305691,A6u8tWDtSNuEyZSZufoP9TGQvuEREKnpGcNP7xUsYMKq,WEN-SOL
cbBTC,cbbtcf3aa214zXHbiAZQwf4122FBYbraNdFqgw4iMij,Meteora,dex,19091.382122746945,19864.671495375773,GMAgSAK1BjsUuc4u4w3xxZGMuX2WNNPGc34y4d7NQ3BU,cbBTC-USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Meteora,dex,19091.382122746945,19864.671495375773,GMAgSAK1BjsUuc4u4w3xxZGMuX2WNNPGc34y4d7NQ3BU,cbBTC-USDC
SOL,So11111111111111111111111111111111111111112,Meteora,dex,19015.221916961204,22032.032834027697,B5KcmVe9VpJuvWVdEphCF25mMbvrEZxXw82A299bwcYK,zBTC-SOL
zBTC,zBTCug3er3tLyffELcvDNrKkCymbPWysGcWihESYfLg,Meteora,dex,19015.221916961204,22032.032834027697,B5KcmVe9VpJuvWVdEphCF25mMbvrEZxXw82A299bwcYK,zBTC-SOL
SLERF,9999FVbjHioTcoJpoBiSjpxHW6xEn3witVuXKqBh2RFQ,Meteora,dex,18936.592552443733,10124.212477289611,8cZgoNY3gQujc5h4x2TPg9oZyK3Z1ra2nMvn4nLbPWYE,SLERF-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,18936.592552443733,10124.212477289611,8cZgoNY3gQujc5h4x2TPg9oZyK3Z1ra2nMvn4nLbPWYE,SLERF-SOL
neet,Ce2gx9KGXJ6C9Mp5b5x1sn9Mg87JwEbrQby4Zqo3pump,Meteora,dex,18916.488518383965,27289.04069765863,EZZzpovnjzgcodUjCToMkqp4QXfBAzpwvDMB8BPo36b5,neet-USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Meteora,dex,18916.488518383965,27289.04069765863,EZZzpovnjzgcodUjCToMkqp4QXfBAzpwvDMB8BPo36b5,neet-USDC
EURC,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,Meteora,dex,18848.05840077561,63557.142384396386,J5BwKjUTKLdYQf9sexskHgHLyVWHtmG7gPxf3sGUfJLJ,EURC-USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Meteora,dex,18848.05840077561,63557.142384396386,J5BwKjUTKLdYQf9sexskHgHLyVWHtmG7gPxf3sGUfJLJ,EURC-USDC
